0.812472	0.802424	0.760099	0.764263	0.732589	0.774293	0.762362	0.769395	0.763285	
0.763985	0.777011	0.794622	0.776705	0.762844	0.765072	0.765982	0.758692	0.762819	
0.721237	0.729035	0.75571	0.741125	0.754513	0.745913	0.765444	0.769424	0.762887	
0.769642	0.766985	0.752917	0.734266	0.770161	0.767815	0.760396	0.760069	0.758899	
0.772443	0.738837	0.777427	0.763629	0.779893	0.769641	0.762424	0.754157	0.763302	
0.733023	0.759802	0.731082	0.766596	0.755928	0.76695	0.762579	0.763265	0.764886	
0.776713	0.750446	0.783014	0.777216	0.773871	0.758933	0.765294	0.762365	0.759837	
0.735015	0.743847	0.744609	0.764538	0.784792	0.758378	0.777995	0.767635	0.766897	
0.716301	0.772219	0.78044	0.757685	0.762464	0.770636	0.765046	0.771155	0.763799	
0.805023	0.754197	0.747643	0.757508	0.771879	0.769241	0.764811	0.764844	0.770039	
0.727165	0.801904	0.767931	0.775516	0.767361	0.761357	0.753458	0.759907	0.762511	
0.804939	0.750404	0.760994	0.758289	0.767931	0.759873	0.772276	0.764041	0.764974	
0.818752	0.798851	0.763842	0.775179	0.7785	0.775256	0.762016	0.756182	0.7605	
0.809935	0.752714	0.754972	0.777421	0.76226	0.760238	0.763185	0.763528	0.769644	
0.738221	0.75486	0.749583	0.768497	0.754793	0.751365	0.756511	0.757747	0.764563	
0.773085	0.740164	0.742808	0.745592	0.766356	0.767084	0.756551	0.761845	0.762369	
0.790406	0.785977	0.755367	0.764974	0.758034	0.776404	0.768628	0.766374	0.759744	
0.737262	0.757824	0.747069	0.753065	0.767941	0.760511	0.763904	0.764336	0.763059	
0.798836	0.761534	0.753783	0.766406	0.778216	0.766202	0.749703	0.774714	0.760335	
0.751023	0.764585	0.750199	0.736908	0.743737	0.773995	0.760248	0.763284	0.765183	
0.747178	0.750844	0.790714	0.760151	0.759549	0.756388	0.773022	0.751407	0.761166	
0.797127	0.757079	0.730622	0.767513	0.76377	0.763391	0.766114	0.76475	0.759397	
0.781452	0.771786	0.754504	0.761707	0.766382	0.755829	0.761249	0.751848	0.761928	
0.731586	0.743205	0.767542	0.763697	0.761896	0.754572	0.775071	0.751773	0.768749	
0.794881	0.756922	0.747665	0.769023	0.749611	0.761221	0.756047	0.772398	0.760009	
0.681272	0.771339	0.771942	0.774882	0.766992	0.756187	0.760736	0.769499	0.762944	
0.775042	0.803898	0.774264	0.754485	0.751853	0.777339	0.766129	0.763098	0.758946	
0.806429	0.782279	0.778148	0.737649	0.776898	0.761611	0.761584	0.77017	0.761731	
0.769791	0.787056	0.793621	0.752103	0.75404	0.768912	0.768158	0.773362	0.761466	
0.798116	0.75999	0.757004	0.760211	0.756832	0.765628	0.775332	0.767217	0.761046	
0.805441	0.759189	0.77257	0.763969	0.767424	0.752743	0.763013	0.7564	0.764988	
0.693852	0.740296	0.719467	0.771532	0.745577	0.762599	0.765963	0.758151	0.763828	
0.7778	0.79287	0.741645	0.759183	0.758894	0.766287	0.750908	0.764284	0.767032	
0.78029	0.765217	0.747888	0.770299	0.751366	0.76102	0.76499	0.759903	0.759622	
0.758538	0.687324	0.793992	0.75063	0.748185	0.747356	0.76726	0.755933	0.760946	
0.76783	0.769013	0.778309	0.762128	0.745302	0.768746	0.756956	0.765882	0.760727	
0.817704	0.768687	0.741938	0.765492	0.756374	0.760379	0.759692	0.766088	0.763916	
0.772167	0.742064	0.76863	0.764489	0.775492	0.763675	0.755506	0.760489	0.766408	
0.785624	0.766535	0.762977	0.766493	0.765735	0.764421	0.758245	0.762397	0.760574	
0.784883	0.789123	0.768514	0.783849	0.744187	0.760633	0.75802	0.762416	0.761955	
0.784726	0.782484	0.75358	0.762858	0.763781	0.753954	0.765058	0.771591	0.763383	
0.818498	0.746083	0.773631	0.746924	0.762382	0.762618	0.760515	0.760286	0.763563	
0.728671	0.786695	0.798691	0.768807	0.774515	0.765349	0.757114	0.760203	0.766633	
0.718088	0.780803	0.752016	0.745162	0.763525	0.770439	0.768173	0.771467	0.759594	
0.811859	0.749086	0.723201	0.777484	0.777142	0.747211	0.756757	0.758364	0.761306	
0.706656	0.788851	0.775877	0.762596	0.762035	0.74498	0.765639	0.759994	0.761233	
0.810568	0.690577	0.74122	0.740428	0.744361	0.756282	0.758786	0.7712	0.759067	
0.803898	0.738666	0.753733	0.751374	0.775694	0.749247	0.752751	0.770197	0.756747	
0.745292	0.742633	0.784883	0.772292	0.761131	0.764651	0.768242	0.756252	0.761102	
0.697655	0.762474	0.767567	0.752034	0.761781	0.770563	0.76398	0.759147	0.768288	
0.782219	0.799651	0.764378	0.769136	0.775085	0.74654	0.763117	0.767042	0.764106	
0.768294	0.753854	0.762268	0.712549	0.746508	0.76747	0.765489	0.759701	0.759332	
0.716542	0.810005	0.76883	0.748176	0.745275	0.7442	0.764867	0.758769	0.768723	
