0.254649	0.219072	0.224488	0.247374	0.24443	0.221526	0.230076	0.234437	0.224018	
0.263187	0.275325	0.254674	0.230066	0.260402	0.236215	0.230376	0.215394	0.235588	
0.259307	0.211186	0.219485	0.221433	0.225614	0.227866	0.230585	0.234356	0.237618	
0.319653	0.207282	0.243044	0.222187	0.243895	0.227098	0.22607	0.21867	0.231502	
0.227534	0.217204	0.231663	0.231157	0.235354	0.227401	0.222285	0.230474	0.232582	
0.285523	0.22875	0.213149	0.228535	0.239366	0.246403	0.243509	0.227358	0.228721	
0.241262	0.235685	0.220623	0.220742	0.219737	0.236641	0.229917	0.231291	0.239359	
0.189457	0.256395	0.234442	0.213864	0.231202	0.229491	0.221552	0.219415	0.227306	
0.300729	NaN	0.23241	0.215458	0.212805	0.236404	0.234678	0.218343	0.226503	
0.2763	0.212139	0.238194	0.227448	0.243178	0.230026	0.227006	0.238726	0.237706	
0.237174	0.217341	0.25121	0.24677	0.214231	0.239422	0.225684	0.233002	0.236355	
0.273405	0.255311	0.240217	0.226265	0.222662	0.235515	0.234348	0.237002	0.226338	
0.268097	0.238862	0.230554	0.24716	0.250654	0.235714	0.242393	0.227973	0.235706	
0.264158	0.277759	0.236314	0.257452	0.234711	0.240322	0.227936	0.243781	0.232274	
0.223433	0.250847	0.212511	0.218924	0.244797	0.236862	0.227152	0.232345	0.228654	
0.21122	0.235029	0.238192	0.215091	0.265234	0.236634	0.238838	0.234212	0.231852	
0.235678	0.273833	0.225224	0.221516	0.225452	0.230544	0.229268	0.240533	0.229443	
0.251086	0.215308	0.241332	0.2377	0.220319	0.250662	0.224199	0.2209	0.232293	
0.268487	0.236653	0.223493	0.223549	0.22491	0.219714	0.220121	0.22878	0.22943	
0.303834	0.255163	0.272406	0.237453	0.216721	0.241413	0.236346	0.229181	0.227109	
0.188596	0.241072	0.208561	0.232687	0.209495	0.241114	0.246491	0.225357	0.230726	
0.211363	0.220743	0.234408	0.240851	0.216102	0.229605	0.232034	0.223215	0.234291	
0.206724	0.214528	0.222497	0.224511	0.230729	0.220949	0.240697	0.228894	0.230198	
0.281559	0.237889	0.209825	0.254858	0.229825	0.243235	0.22736	0.226216	0.231161	
0.213173	0.253906	0.21984	0.226281	0.221341	0.241369	0.236932	0.228714	0.237578	
0.181904	0.191551	0.234071	0.229727	0.260754	0.219822	0.231871	0.224599	0.230579	
0.228769	0.216485	0.199643	0.217075	0.230866	0.228759	0.227842	0.235135	0.231018	
0.271315	0.264142	0.23758	0.2523	0.239077	0.247819	0.228318	0.224425	0.230811	
0.223532	0.227223	0.240755	0.259232	0.223762	0.225948	0.23361	0.233943	0.235015	
0.22018	0.254027	0.216634	0.23021	0.213841	0.224415	0.231267	0.239543	0.230359	
0.260671	0.233981	0.262562	0.227615	0.237649	0.227225	0.231299	0.230586	0.228928	
0.217964	0.242693	0.211365	0.216872	0.220183	0.234898	0.228793	0.231383	0.234059	
0.258437	0.250359	0.248878	0.229579	0.209317	0.235559	0.215916	0.226422	0.22706	
0.276437	0.221983	0.213689	0.236223	0.23143	0.223062	0.228646	0.222929	0.230034	
0.188957	0.239659	0.246028	0.236285	0.221696	0.225019	0.229242	0.228965	0.223922	
0.266685	0.192011	0.226113	0.21842	0.226406	0.232489	0.240174	0.233678	0.231325	
0.190514	0.243627	0.232841	0.23522	0.225836	0.233885	0.221338	0.229743	0.228984	
0.17721	0.195603	0.229362	0.219027	0.215657	0.218781	0.231788	0.237529	0.233308	
0.185166	0.24036	0.239659	0.216737	0.231597	0.233703	0.230877	0.230235	0.224338	
0.255474	0.238851	0.243972	0.225626	0.238784	0.242173	0.237209	0.235991	0.229241	
0.220035	0.253806	0.25083	0.247974	0.227452	0.226927	0.237198	0.231821	0.231492	
0.203098	0.207474	0.238494	0.229371	0.235674	0.217609	0.225368	0.227549	0.234017	
0.255785	0.235365	0.247061	0.240921	0.225834	0.23345	0.229798	0.229241	0.230577	
0.194266	0.233412	0.239659	0.227031	0.214979	0.22789	0.244114	0.21922	0.233557	
0.241188	0.228523	0.243734	0.256875	0.250045	0.21979	0.233362	0.230424	0.228796	
0.246116	0.243045	0.203268	0.233746	0.234456	0.237548	0.221146	0.242534	0.232593	
0.196761	0.237134	0.262512	0.226593	0.230259	0.230358	0.227986	0.229074	0.234446	
0.211631	0.222794	0.239317	0.232054	0.227155	0.237985	0.23252	0.241746	0.231885	
0.262894	0.250437	0.226579	0.229838	0.231995	0.238918	0.218922	0.241847	0.225081	
0.197882	0.236879	0.246202	0.225021	0.243826	0.232593	0.237643	0.221487	0.23394	
0.31175	0.222701	0.221297	0.218854	0.226887	0.237531	0.233443	0.224417	0.230906	
0.218804	0.18968	0.219971	0.239014	0.242233	0.216366	0.227598	0.230645	0.234723	
0.188134	0.211822	0.215565	0.256596	0.217115	0.231981	0.232332	0.223805	0.232177	
0.224443	0.208044	0.2006	0.241364	0.23963	0.22513	0.225326	0.22051	0.232316	
0.195781	0.232585	0.23704	0.233787	0.236974	0.228231	0.218886	0.226639	0.232793	
0.189853	0.233778	0.22085	0.229742	0.226621	0.240446	0.230733	0.237188	0.228982	
0.298369	0.253962	0.273706	0.222111	0.247958	0.231214	0.228096	0.235446	0.230074	
0.217156	0.202096	0.252102	0.234401	0.234853	0.22751	0.243022	0.229414	0.226905	
0.214003	0.22892	0.246056	0.223056	0.242196	0.232661	0.228853	0.233893	0.23408	
0.234393	0.305158	0.199804	0.243113	0.245236	0.246508	0.226456	0.237852	0.232906	
0.226857	0.225352	0.215768	0.231625	0.24839	0.225328	0.236387	0.227829	0.233144	
0.176882	0.224988	0.252127	0.227949	0.237814	0.233292	0.2342	0.227802	0.229945	
0.222098	0.252438	0.225165	0.230066	0.218577	0.230536	0.238172	0.233054	0.22743	
0.208285	0.228824	0.230973	0.227791	0.22798	0.229177	0.235545	0.231479	0.233519	
0.209432	0.20511	0.224362	0.210161	0.249739	0.233448	0.235597	0.231377	0.231968	
0.209661	0.211906	0.239891	0.230656	0.229908	0.239699	0.228863	0.222422	0.230455	
0.176207	0.247298	0.220741	0.246895	0.231467	0.23141	0.233414	0.233703	0.230318	
0.263574	0.20752	0.19556	0.225617	0.218858	0.228732	0.23673	0.233641	0.227223	
0.275421	0.212225	0.241984	0.248617	0.23074	0.223524	0.225579	0.222623	0.234199	
0.181147	0.244113	0.270428	0.216115	0.217123	0.246477	0.236893	0.235526	0.232565	
0.28829	0.205447	0.217949	0.231157	0.231985	0.248874	0.228097	0.23395	0.232587	
0.183704	0.303505	0.25274	0.252767	0.249181	0.237583	0.234993	0.22276	0.23467	
0.190083	0.255522	0.239404	0.242112	0.218422	0.24441	0.241007	0.223619	0.237034	
0.249617	0.251332	0.209151	0.221818	0.232912	0.229267	0.225884	0.23758	0.232771	
0.295236	0.232842	0.226236	0.241623	0.231723	0.223321	0.229833	0.234495	0.225637	
0.2126	0.194139	0.229236	0.224523	0.218552	0.246923	0.23056	0.226827	0.229869	
0.224818	0.239793	0.23192	0.28096	0.247456	0.226616	0.228622	0.234166	0.234538	
0.277175	0.184099	0.225097	0.245081	0.248449	0.249642	0.228761	0.234815	0.225188	
